title,author,genre,sex,view,recommandation_count,total_serial_num,preferred_age
삼극무제,백수77,무협,남자,41305,195,5 ,40
흑왕기,Mr.Song.,판타지,남자,독점
천마지존,26,0 ,20
출사표외전,마법삼림,판타지,남자,20539,57,82 ,30
가면소녀,시즈군,로맨스,남자,130854,869,132 ,20
몽왕괴표,박동신,무협,남자,447322,59,11 ,50
풍상강호,하목,무협,같음,1047,3,0 ,10
철혈마룡,도검,무협,남자,406324,114,14 ,50
신선전인,군주,퓨전,남자,464750,113,11 ,50
제로스,FINCH,게임,남자,59903,228,44 ,40
창평검문,박포,무협,남자,53504,1,4 ,40
천마지존,백보,무협,남자,25464,26,0 ,20
카르마마스터,이상혁,게임,남자,109147,29,11 ,10
보험왕[E],형상준,게임,남자,3762,163,18 ,40
무림영주,윤지겸智謙,퓨전 무협,남자,198337,571,11 ,50
강화마스터,나독,판타지,남자,254496,1166,42 ,50
한의날개,장정욱,판타지,남자,1466,0,1 ,40
연애를가르쳐줘,戀暉,로맨스,남자,187103,641,40 ,20
대영반,위상,무협,남자,1395115,8949,6 ,50
Seeyouinhell,소드오프,판타지,남자,9402,26,61 ,30
노래하는남자,내복이아빠,판타지 로맨스,남자,8405,29,61 ,50
카오스사이클,풍종호,판타지,남자,16314,9,2 ,40
블러디로드,견미,퓨전 게임,남자,422376,3142,126 ,20
초인시대,Gee존,현대판타지,남자,736,6,1 ,20
철기십조,서하(瑞河),무협,같음,1425,2,0 ,10
혈사자군,류석경,무협,남자,253824,730,0 ,30
풍운객잔,주비(走飛),무협,남자,217659,900,11 ,30
화선영생기,마하(摩訶),무협,남자,28288,92,8 ,50
정의사회구현,정의한,현대판타지,남자,336949,759,13 ,50
불사무인,군주,무협,남자,125174,789,19 ,50
마신전생,현성(玹成),퓨전,남자,52837,306,17 ,10
남자란이름으로,임현수,판타지,남자,9215,76,6 ,30
운명의역류,임현수,퓨전,남자,817617,2383,10 ,50
Dstory,백준,판타지,남자,41857,298,19 ,40
에블랑,레몬초코,판타지,같음,0,0,0 ,10
배신자,히얀,판타지,남자,1106,14,15 ,10
비틀어질대로비틀어진세계,아마추어,판타지,남자,2919,1,16 ,30
U.F.H:미확인부유인간,현아리,판타지,남자,951,0,10 ,30
불주먹!레이카스,빠뜨,판타지,남자,1267,0,10 ,30
마녀의연회,소향疏向,판타지 현대판타지,남자,2524,4,17 ,30
프리스크린,사우시,판타지,남자,2043,12,13 ,30
IceFistofDarkWizard,멘델리얀,판타지,남자,2623,52,17 ,30
마법스쿨,망각의강물,판타지,남자,14431,17,34 ,30
용사가마왕과친해지는이...,괴도군,판타지,남자,11579,30,29 ,10
숙청왕,불성실연재,판타지,남자,1688,24,11 ,30
DP-Ni션,마후마후,판타지,남자,777,2,13 ,30
똥개가됐어!,공쥬야,퓨전 판타지,남자,15682,82,38 ,30
초월,유하월,판타지,남자,183,1,1 ,10
라이언궁중백의유쾌한이...,ArMire,판타지,남자,4910,8,20 ,20
버서커버서커,피카레스크,판타지,남자,849,4,2 ,30
흑광의세계,인페스티드,일반소설 판타지,남자,11118,52,40 ,20
블인레테,스터너,판타지,남자,1972,41,15 ,30
꽃,최지언,판타지,남자,4970,115,20 ,40
논스톱블레이드,거련,판타지,남자,718,24,3 ,30
크레이지메지션,by민들레씨앗,판타지,남자,30889,225,45 ,50
미아,대꼴,판타지 퓨전,남자,0,0,0 ,10
이면세계,달빛나무,판타지,남자,16069,150,29 ,40
미령2,설호(雪虎),판타지,남자,38524,568,81 ,50
당신을창조합니다,튜정,판타지,남자,18369,38,45 ,10
신과진리의사냥꾼,리오레스,판타지,남자,5758,40,21 ,30
성주,큰사람84,판타지,남자,755,0,1 ,30
G나이트,G나이트,판타지,남자,788,2,7 ,30
겨울이야기,Nahbi,판타지,남자,34769,132,74 ,20
베로드의기사,스멜러,판타지,남자,10572,17,41 ,30
TodMond,심명[心明],판타지,남자,2872,10,16 ,30
사신제거학교,이성연,판타지,남자,5064,14,19 ,30
운명파괴자,수노나리,판타지,남자,1024,3,10 ,30
대도제,하얀고기,판타지,남자,7926,32,19 ,30
하늘탑,테스트모탈,판타지 퓨전,남자,12654,163,62 ,20
2012년4월13일,5초전,판타지,남자,2303,21,15 ,30
무원전,달전갈,판타지,남자,3957,5,16 ,30
심리치료사라그,김태팔,판타지,남자,1625,4,9 ,30
검의여제,마선동자,판타지 퓨전,남자,3512,22,15 ,20
허수아비올적에,제켄도르프,판타지,남자,1722,11,11 ,30
TheAegis흑의검,흑미와백미,판타지,같음,524,0,0 ,10
아쿠러,우레미르,판타지,남자,0,0,0 ,30
그로테스크,마고스,판타지,남자,718,5,9 ,10
질풍참연록,별군,무협,남자,22414,74,19 ,50
천도비록,김영金永,무협,남자,12993,57,15 ,50
무신안,Vinh세앙,무협 퓨전,남자,20407,138,20 ,50
후연의인,한마,무협,남자,316958,2252,82 ,50
잠골침식,똥깔나무,무협,남자,4462,17,11 ,30
대여협-마제부활,류금흔,무협,남자,249886,2261,114 ,50
사대영웅,마검자,무협,남자,6898,45,13 ,40
바나나즈바라기,윤준하,무협,남자,4480,22,15 ,30
태소천,와동,무협,남자,12993,8,12 ,30
무림종횡기,한새로,무협 퓨전,남자,157569,4130,28 ,50
현대무림,백호지보,무협,남자,9715,16,13 ,30
뇌화검무,구라박사,무협,남자,143213,501,35 ,50
황사평의기적,역전승,무협 퓨전,남자,42965,1547,228 ,50
하인전설,월무(月舞),무협,남자,26696,108,21 ,50
천외유협기,헤븐스토리,무협,남자,73291,397,27 ,50
두사람이다,니고데모,무협,남자,15550,143,20 ,30
천하검신,냐옹검객,무협,남자,14831,25,15 ,50
노래하는소녀,은휘연,로맨스,남자,1407,16,12 ,30
펜던트,메드타카,로맨스,남자,3024,25,0 ,30
스타와사랑한다는것,류시시,로맨스,남자,5985,41,11 ,30
나의사랑이야기,나는야애기,로맨스,남자,9990,71,42 ,50
조선의꽃,징징이콧대,로맨스,남자,6188,31,11 ,50
킬더시크릿,진세건,일반소설,남자,1112,19,9 ,20
MYLOVE,유르스윌리,일반소설 전쟁·밀리터리,남자,3954,5,19 ,30
기억을잃어버린세계,민구리,일반소설,남자,829,0,0 ,20
smilemaskman,이개,일반소설,남자,1748,2,11 ,30
홀리좀비로드,환상벌레,일반소설,남자,5030,24,12 ,40
NEO레볼루션,아랜비소울,일반소설,남자,73,0,1 ,30
VISION,제엠케이,일반소설,남자,1529,0,12 ,20
VilianHeart,호박마법사,SF 일반소설,남자,5917,35,21 ,20
천부경의비밀,공수풍천,일반소설 추리,남자,72010,877,42 ,50
괴물이우는소리,이윤후,현대판타지 퓨전,남자,40732,351,41 ,40
수레바퀴,무쓸모,퓨전 현대판타지,남자,3688,26,18 ,50
윈터시티,Ecyan,일반소설,남자,790,0,9 ,30
마지막왈츠,하루비연,일반소설,남자,1700,6,14 ,30
대맥의제국,카밀리오,일반소설,남자,27230,195,19 ,30
데스더인덱스,初甫作加,일반소설,남자,928,0,11 ,30
머니게임,블루눈,일반소설,남자,43690,271,51 ,40
myth,방선생,일반소설,남자,8258,106,19 ,30
아베디스섬의비밀,박재진,일반소설,남자,3178,33,14 ,40
백화:피의시대,ToELYS,일반소설,남자,1242,1,17 ,30
하늘을나는소년,지구인여자,일반소설,남자,9939,60,28 ,50
밀풍,소호강,일반소설,남자,14009,70,21 ,50
빛과색,청명한어둠,라이트노벨,같음,333,2,0 ,10
웨폰서머너,kim명월,일반소설,남자,2612,3,12 ,10
첩보경찰,가리스마,라이트노벨,남자,11651,72,25 ,40
REASONMAGIC,O.Q.Mun,라이트노벨,남자,4404,31,33 ,20
狼,필명風狼,라이트노벨,남자,1279,1,15 ,20
다른차원에서왔습니다,Lakers,라이트노벨,남자,2958,7,13 ,30
티쳐해밀턴,디다담,라이트노벨,남자,9346,45,28 ,20
고!무림,바둑,판타지,남자,69379,130,31 ,50
지,freein,무협,남자,732984,4204,149 ,50
초능력서바이벌,바이런3성,라이트노벨,남자,10901,58,0 ,40
뇌신,느루,판타지,남자,323423,405,107 ,50
제국의부활,소천지심,판타지,남자,35768,259,30 ,50
음양공,원보,판타지,남자,32734,21,7 ,50
THIRD-EYE,평온화,판타지,남자,39264,145,71 ,50
풍운강호,바둑,판타지,남자,117354,179,30 ,50
전음으로죽다,mrkwang,판타지 퓨전,남자,92764,2682,33 ,40
달의성알카이드,하눌타리,판타지,남자,11350,70,58 ,20
기억으로…,현건,판타지,남자,8498,16,14 ,20
마하나라카,비공,판타지,남자,1258798,7393,132 ,40
망각의문,보니비,판타지,남자,450559,1464,240 ,20
워프,가노라면,판타지,남자,84393,165,101 ,50
미래전쟁,시 연,판타지,남자,214038,1765,29 ,40
흔해빠진이야기,감기(紺旗),판타지,남자,92904,134,46 ,30
Pieta-illusion,Delco,판타지,남자,13343,47,42 ,30
삽질대마법사,빛의추적자,판타지,남자,55623,141,79 ,20
악마의레이디,채이신,판타지,남자,28645,60,33 ,20
이빨새,hiyan,판타지,남자,19251,146,54 ,40
마법사의보석,Girdap,판타지,남자,653434,2496,2 ,20
눈의소리,두샤,판타지,남자,3729,12,9 ,30
분홍거미,두샤,판타지,남자,40805,78,44 ,40
바나나우유,꼬마나무,판타지,남자,55002,68,62 ,40
마법검마노무네,하얀별님,판타지,남자,28550,77,47 ,40
네크로벤젠스,온달곰,판타지,남자,480092,441,60 ,30
악인전설,건드리고고,판타지,남자,533053,1820,73 ,40
더쉐도우,탁월한바보,판타지 현대판타지,남자,968258,1523,323 ,20
EXITINGGAME,피아유,판타지,남자,22059,81,31 ,20
絆-키즈나-,지나스,판타지,남자,39390,88,75 ,30
인류최후의전쟁,라엘리,판타지,남자,156228,260,61 ,40
가이노이드,보르자,판타지,남자,24705,140,38 ,20
마왕라이네르,궁(弓),판타지,남자,285673,760,105 ,10
Fate/A.W,Hect0r,팬픽·패러디,남자,141725,240,66 ,20
윙오브프리덤,도제徒弟,판타지,남자,11863,21,16 ,20
새하얀나날들,세츠다,판타지,남자,129581,302,67 ,20
무형검,사망록,판타지,남자,388365,504,38 ,50
황금시계,KPM,판타지,남자,6315,36,26 ,40
사기의신,차새,게임 추리,남자,110418,1088,2 ,20
외계생물체,부쑤,판타지,남자,171321,880,6 ,40
그랜드블루,Delco,판타지,남자,34131,82,59 ,40
한곤,천수무객,판타지,남자,1988772,2059,121 ,50
건담0100,두드리자,판타지,남자,490292,925,311 ,30
데이크,언늘,판타지,남자,397592,1702,140 ,30
밀랍인형사,tresor,판타지,남자,20115,81,25 ,20
게임개발도전기,협행마,판타지,남자,61133,395,23 ,40
G&G,레드고블린,판타지,남자,0,0,0 ,50
유리심장,Clari,판타지,남자,41110,122,98 ,40
눈물의골렘,하얀별님,판타지,남자,12693,50,22 ,40
신천황로,넌꽃,판타지,남자,7872,29,24 ,50
엘른도전기,갈랑,판타지,남자,1494013,14038,153 ,30
운디드월드,HaRang,판타지,남자,79066,265,67 ,40
나무를지키는아이,路(로),판타지,남자,14613,29,25 ,20
강화중장갑중대,Earthy,판타지,남자,119715,270,24 ,40
꿈을훔치는도둑,Girdap,판타지 현대판타지,남자,139405,1429,62 ,20
위험한낭만,DUMA,판타지,남자,2930,15,14 ,40
그와헤어졌다,글쓴이민아,로맨스,남자,32439,103,47 ,40
에르카나전기,JM.天心,판타지,남자,33523,92,55 ,50
칼둘,걷는하나,판타지,남자,47878,110,96 ,30
부부부신공,웅곰,무협,남자,115712,636,32 ,50
천일신,천지,무협,남자,148484,1561,27 ,50
DreamSnow,라누르,판타지,남자,4316,2,0 ,20
필그림,너럭바위,판타지,남자,451575,997,164 ,20
비풍미월취검운,김플쓰,판타지,남자,59098,133,32 ,50
피스트엠페러,현무대제,판타지,남자,55742,182,61 ,40
광대소나타,슬프지만,판타지,남자,51014,334,99 ,20
보신검,웅곰,무협,남자,61496,426,25 ,50
오버더스카이,HaRang,판타지,남자,33834,146,64 ,50
머나먼항해,토돌,판타지,남자,777032,1035,202 ,30
물의아이,Nova노바,판타지,남자,20141,142,50 ,20
불량뱀파이어,그놈바라기,판타지,남자,29748,136,130 ,20
Time-Attacker,베리벨,판타지,남자,3428,5,1 ,20
봉황대기,위운,스포츠,남자,321094,1667,83 ,40
시간의마술사,레이언트,판타지,남자,304104,1188,118 ,20
삼국기고련국편,레져드,라이트노벨 대체역사,남자,407687,1667,177 ,40
죄수,레벨맥스,판타지,남자,31003,139,37 ,40
루시드드림,새록샐죽,판타지,남자,40928,412,41 ,20
그녀의소원,알테,로맨스,남자,138546,1224,69 ,50
행복동아파트,회색물감,공포·미스테리,남자,22388,192,43 ,30
첫키스로시작,아이젠thtm,판타지,남자,322241,1336,215 ,20
오지선다,베리벨,판타지,남자,3807,30,13 ,40
스피릿츠나이트,프리네스,판타지,남자,70673,201,65 ,20
갑자원스타2,인디안바디,일반소설 드라마,남자,260497,241,56 ,50
BeautifulWorld,하얀소금,판타지,남자,68647,701,85 ,40
루트,히로몬,판타지,남자,4834,31,17 ,20
묻혀진진실,설호(雪虎),일반소설,남자,5979,97,0 ,50
영혼조정술법,천지,무협,남자,934620,5349,144 ,50
로드오브다크,스프링,판타지,남자,3104,26,11 ,20
로또의미소,설호(雪虎),판타지,남자,25484,289,24 ,50
당신의보물,열애양이,판타지,남자,13590,115,72 ,40
유리인형,Bluesky9..,판타지,남자,10183,80,42 ,20
퓨전월드,보스캣,판타지,남자,329,3,1 ,30
플레임위자드,레어소보루,판타지,남자,48422,257,63 ,20
본격외계침공물,통통배함장,SF,남자,24976,217,18 ,40
좀비는강하다,라멘,판타지 퓨전,남자,3521,88,0 ,20
다크파이터,김솔로,게임,남자,71016,364,76 ,40
중화반점,마스MaS,판타지,남자,890653,4220,141 ,30
여관이야기,HaRang,판타지,남자,5412,25,14 ,20
이름없는기억,Girdap,판타지,남자,131416,1354,62 ,20
무신마종,일황(一皇),판타지,남자,382662,1697,28 ,50
이웃집마왕,히로몬,판타지,남자,143761,어둑시니,35 ,40
별과상처의마법,두샤,판타지,남자,27056,131,33 ,20
평범,d3884,판타지,남자,152389,1235,142 ,20
미령,설호(雪虎),판타지,남자,111949,1192,32 ,50
유리의성,비원[飛願],판타지,남자,1442,3,0 ,30
B.C.XXX,갈랑,판타지 퓨전,남자,1872821,8106,93 ,30
제5구스트라이크,TOUCH,판타지,남자,80644,425,29 ,40
어둑시니,RavenOnl..,판타지,남자,9233,53,35 ,40
Anechoic,조모,로맨스,여자,110,0,0 ,20
그놈은적혈,정해인,로맨스,남자,46621,238,27 ,30
선택받은자,예의지국,판타지,남자,11548,53,36 ,40
엑세스에러,시그마X,판타지,남자,18107,91,38 ,40
꿈항해사,돋을새김,판타지,남자,2830,27,12 ,20
이끼핥는법,조모,로맨스,여자,34856,144,1 ,20
첫사랑은않는다,유르스윌리,로맨스 일반소설,남자,3045,34,12 ,40
아세라의목걸이,WriterDr,판타지,남자,5347,56,25 ,20
게임개발도전Ⅱ,협행마,판타지,남자,57472,552,25 ,30
대륙상술사,고독사신,판타지,남자,15999,44,27 ,40
강한남자가되자,싱싱촌,현대판타지 드라마,남자,197953,1317,41 ,40
종손장가가기프로젝트,이설理雪,로맨스,남자,68166,280,82 ,50
비일상개론,에니시엔,판타지,남자,25145,206,51 ,20
야수의짝사랑,유르스윌리,로맨스 일반소설,남자,3696,44,10 ,40
신무인,허무s,판타지,남자,411874,1579,101 ,50
보름달곰폴라,gotthem,판타지,남자,2383,21,10 ,40
블러디레이디,차이링링,판타지,남자,43626,242,69 ,30
용사이야기,키신,판타지,남자,30571,238,51 ,20
호두까기인형,류가온,판타지,남자,3910,18,18 ,40
강철나비,Clari,판타지,남자,30472,252,84 ,20
쾌걸의플라맹고,판타즘,판타지,남자,123469,1779,43 ,20
얼음마녀되돌리기,알테,로맨스,남자,112284,783,63 ,30
아스타롯,불타는검,판타지,남자,55257,516,88 ,20
요괴와굴러라,Calendul..,라이트노벨 무협,남자,77392,701,60 ,40
기상곡[E],취룡,판타지,남자,934095,9094,16 ,20
옴니사이드,아황,공포·미스테리,남자,230827,3713,79 ,30
나이트사가,취룡,판타지,남자,3713725,9015,0 ,20
길의중간에서,이윤후,판타지,남자,21681,127,35 ,40
달이숨쉬는,Girdap,판타지 로맨스,남자,122640,2605,2 ,20
SG,취룡,판타지,남자,603495,8380,100 ,20
천륜이무엇이냐,나비엄마,판타지,남자,15165,105,26 ,40
적안의진,10월,판타지,남자,21414,106,56 ,40
푸른달이뜨는날,nightbir..,판타지 라이트노벨,남자,7313,72,40 ,20
에스트라다나이츠사건일지,제복만세,판타지,남자,82455,521,121 ,40
초능력사냥꾼들,서울오렌지,판타지 현대판타지,남자,24282,227,31 ,20
아발리스트,레그다르,판타지,남자,872480,8710,88 ,30
군대온라인,AirAir,판타지 게임,남자,448726,3365,79 ,30
용비무천가.(龍飛武天歌),양자강,무협,남자,349767,1815,67 ,50
고사성어,天천지地,기타,남자,22396,165,8 ,40
신화의땅-한마루편.,고명윤,무협,남자,1171541,15973,189 ,50
적류-고요한흐름,Rohine,판타지,남자,108,1,0 ,40
유골호인,괴인h,무협 드라마,남자,3099201,41318,297 ,50
환술사,몽환의날개,판타지,남자,637,0,4 ,20
백팔검황,진황명,무협,남자,3439,43,4 ,50
학사주역,마수魔手,무협,남자,239761,780,11 ,50
문피아개발일지,xeed,판타지 로맨스,남자,18788,295,26 ,20
초강대국한국,공(工),현대판타지 퓨전,남자,24319,92,6 ,40
배짱장사도신용입니다.,견마지로,판타지 일반소설,남자,2218,47,1 ,30
도사(道士)이유성.,강춘봉,현대판타지,남자,85320,1661,43 ,30
돈많으면다된다,얼티메이트,라이트노벨 판타지,남자,0,0,0 ,20
나는허수아비,역전승,시·수필,남자,59532,477,92 ,50
그녀는-ing(그녀와기사단...,세유원,판타지,남자,77847,534,81 ,20
